,Type,Location,Price,Bedroom,Bathrooms,Toilet
596,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
597,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
598,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
599,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
600,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
601,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
602,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
603,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
604,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
605,Self contain (single rooms) for rent,"Roxbury Estate, Ikota, Lekki, Lagos",1500000,No Info,No Info,No Info
606,Self contain (single rooms) for rent,"Roxbury Estate, Ikota, Lekki, Lagos",1500000,No Info,No Info,No Info
607,Self contain (single rooms) for rent,"Roxbury Estate, Ikota, Lekki, Lagos",1500000,No Info,No Info,No Info
608,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
609,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
610,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
611,3 bedroom flat / apartment for rent,"Conservation Road, Lekki Expressway, Lekki, Lagos",2500000,3,3,4
612,3 bedroom flat / apartment for rent,"Conservation Road, Lekki Expressway, Lekki, Lagos",2500000,3,3,4
613,3 bedroom flat / apartment for rent,"Conservation Road, Lekki Expressway, Lekki, Lagos",2500000,3,3,4
614,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
615,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
616,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
617,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
618,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
619,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
620,2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",2300000,2,2,3
621,2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",2300000,2,2,3
622,2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",2300000,2,2,3
623,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
624,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
625,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
626,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
627,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
628,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
629,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
630,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
631,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
632,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
633,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
634,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
635,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
636,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
637,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
638,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
639,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
640,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
641,Self contain (single rooms) for rent,"Salem, Ikate, Lekki, Lagos",1400000,No Info,No Info,No Info
642,Self contain (single rooms) for rent,"Salem, Ikate, Lekki, Lagos",1400000,No Info,No Info,No Info
643,Self contain (single rooms) for rent,"Salem, Ikate, Lekki, Lagos",1400000,No Info,No Info,No Info
644,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
645,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
646,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
647,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
648,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
649,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
650,1 bedroom mini flat (room and parlour) for sale,"Abijo, Lekki, Lagos",38500000,1,1,2
651,1 bedroom mini flat (room and parlour) for sale,"Abijo, Lekki, Lagos",38500000,1,1,2
652,1 bedroom mini flat (room and parlour) for sale,"Abijo, Lekki, Lagos",38500000,1,1,2
653,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
654,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
655,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
656,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
657,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
658,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
659,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
660,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
661,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
662,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
663,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
664,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
665,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
666,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
667,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
668,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
669,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
670,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
671,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
672,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
673,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
674,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
675,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
676,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
677,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
678,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
679,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
680,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
681,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
682,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
683,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
684,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
685,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
686,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
687,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
688,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
689,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
690,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
691,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
692,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
693,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
694,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
695,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
696,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
697,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
698,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
699,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
700,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
701,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
702,1 bedroom mini flat (room and parlour) for sale,"Ikate, Lekki, Lagos",45000000,1,1,2
703,1 bedroom mini flat (room and parlour) for sale,"Ikate, Lekki, Lagos",45000000,1,1,2
704,1 bedroom mini flat (room and parlour) for sale,"Ikate, Lekki, Lagos",45000000,1,1,2
705,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
706,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
707,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
708,2 bedroom flat / apartment for rent,"Tindel Mews Estate, Jakande, Lekki, Lagos",3500000,2,3,3
709,2 bedroom flat / apartment for rent,"Tindel Mews Estate, Jakande, Lekki, Lagos",3500000,2,3,3
710,2 bedroom flat / apartment for rent,"Tindel Mews Estate, Jakande, Lekki, Lagos",3500000,2,3,3
711,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
712,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
713,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
714,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
715,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
716,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
717,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
718,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
719,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
720,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
721,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
722,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
723,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
724,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
725,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
726,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
727,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
728,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
729,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
730,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
731,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
732,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
733,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
734,Self contain (single rooms) for rent,"John Okafor Estate, Agungi, Lekki, Lagos",1600000,No Info,No Info,No Info
735,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
736,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
737,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
738,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
739,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
740,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
741,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
742,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
743,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
744,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
745,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
746,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
747,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
748,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
749,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
750,Self contain (single rooms) for rent,"Chevron Toll Gate, Lekki Phase 2, Lekki, Lagos",1000000,No Info,No Info,No Info
751,Self contain (single rooms) for rent,"Chevron Toll Gate, Lekki Phase 2, Lekki, Lagos",1000000,No Info,No Info,No Info
752,Self contain (single rooms) for rent,"Chevron Toll Gate, Lekki Phase 2, Lekki, Lagos",1000000,No Info,No Info,No Info
753,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
754,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
755,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
756,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
757,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
758,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
759,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
760,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
761,1 bedroom flat / apartment short let,"Dr Miracle, Ikate Elegushi, Lekki, Lagos",95000,1,1,1
762,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
763,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
764,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
765,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
766,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
767,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
768,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
769,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
770,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
771,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
772,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
773,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
774,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
775,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
776,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
777,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
778,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
779,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
780,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
781,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
782,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
783,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
784,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
785,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
786,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
787,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
788,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
789,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
790,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
791,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
792,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
793,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
794,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
795,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
796,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
797,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
798,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
799,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
800,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
801,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
802,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
803,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
804,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
805,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
806,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
807,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
808,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
809,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
810,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
811,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
812,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
813,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
814,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
815,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
816,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
817,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
818,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
819,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
820,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
821,1 bedroom mini flat (room and parlour) for rent,"Off Catholic Church Road, Ologolo, Lekki, Lagos",1400000,1,1,1
822,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
823,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
824,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,No Info,No Info,No Info
825,3 bedroom flat / apartment for rent,"Idado, Lekki, Lagos",2500000,3,4,4
826,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
827,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
828,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
829,Self contain (single rooms) for rent,"Ikate Elegushi, Lekki, Lagos",2000000,No Info,No Info,No Info
830,Self contain (single rooms) for rent,"Ikate Elegushi, Lekki, Lagos",2000000,No Info,No Info,No Info
831,Self contain (single rooms) for rent,"Ikate Elegushi, Lekki, Lagos",2000000,No Info,No Info,No Info
832,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
