,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
414, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
415, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
416, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
417, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
418, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
419, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
420, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
421, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
422, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
423, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
424, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
425, Lekki,45000000,2,2,3,VGC, Lagos
426, Lekki,45000000,2,2,3,VGC, Lagos
427, Lekki,45000000,2,2,3,VGC, Lagos
428, Lekki,95000,1,1,1,Dr Miracle, Lagos
429, Lekki,95000,1,1,1,Dr Miracle, Lagos
430, Lekki,95000,1,1,1,Dr Miracle, Lagos
431, Lekki,70000000,3,3,4,Agungi, Lagos
432, Lekki,70000000,3,3,4,Agungi, Lagos
433, Lekki,70000000,3,3,4,Agungi, Lagos
434, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
435, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
436, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
437, Lekki,2300000,2,2,3,Ologolo, Lagos
438, Lekki,2300000,2,2,3,Ologolo, Lagos
439, Lekki,2300000,2,2,3,Ologolo, Lagos
440, Lekki,80000000,2,2,3,Ilasan, Lagos
441, Lekki,80000000,2,2,3,Ilasan, Lagos
442, Lekki,80000000,2,2,3,Ilasan, Lagos
443, Lekki,95000,1,1,1,Dr Miracle, Lagos
444, Lekki,95000,1,1,1,Dr Miracle, Lagos
445, Lekki,95000,1,1,1,Dr Miracle, Lagos
446, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
447, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
448, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
449, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
450, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
451, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
452, Lekki,2000000,No Info,No Info,No Info,Ikate Elegushi, Lagos
453, Lekki,2000000,No Info,No Info,No Info,Ikate Elegushi, Lagos
454, Lekki,2000000,No Info,No Info,No Info,Ikate Elegushi, Lagos
455, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
456, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
457, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
458, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
459, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
460, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
461, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
462, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
463, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
464, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
465, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
466, Lekki,100000000,2,2,3,Lekki Phase 2, Lagos
467, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
468, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
469, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
470, Lekki,2500000,3,3,4,Conservation Road, Lagos
471, Lekki,2500000,3,3,4,Conservation Road, Lagos
472, Lekki,2500000,3,3,4,Conservation Road, Lagos
473, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
474, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
475, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
476, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
477, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
478, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
479, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
480, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
481, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
482, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
483, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
484, Lekki,2300000,1,1,2,Chevron Toll Gate, Lagos
485, Lekki,2500000,2,2,3,Lekki County Road, Lagos
486, Lekki,2500000,2,2,3,Lekki County Road, Lagos
487, Lekki,2500000,2,2,3,Lekki County Road, Lagos
488, Lekki,2500000,2,2,3,Lekki County Road, Lagos
489, Lekki,2500000,2,2,3,Lekki County Road, Lagos
490, Lekki,2500000,2,2,3,Lekki County Road, Lagos
491, Lekki,2300000,2,2,3,Ologolo, Lagos
492, Lekki,2300000,2,2,3,Ologolo, Lagos
493, Lekki,2300000,2,2,3,Ologolo, Lagos
494, Lekki,2500000,2,2,3,Lekki County Road, Lagos
495, Lekki,2500000,2,2,3,Lekki County Road, Lagos
496, Lekki,2500000,2,2,3,Lekki County Road, Lagos
497, Lekki,3500000,2,3,3,Tindel Mews Estate, Lagos
498, Lekki,3500000,2,3,3,Tindel Mews Estate, Lagos
499, Lekki,3500000,2,3,3,Tindel Mews Estate, Lagos
500, Lekki,2000000,1,1,1,Canal West Estate, Lagos
501, Lekki,2000000,1,1,1,Canal West Estate, Lagos
502, Lekki,2000000,1,1,1,Canal West Estate, Lagos
503, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
504, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
505, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
506, Lekki,2500000,2,2,3,Lekki County Road, Lagos
507, Lekki,2500000,2,2,3,Lekki County Road, Lagos
508, Lekki,2500000,2,2,3,Lekki County Road, Lagos
509, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
510, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
511, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
512, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
513, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
514, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
515, Lekki,2500000,3,4,4,Idado, Lagos
516, Lekki,2500000,3,4,4,Idado, Lagos
517, Lekki,2500000,3,4,4,Idado, Lagos
518, Lekki,2500000,2,2,3,Lekki County Road, Lagos
519, Lekki,2500000,2,2,3,Lekki County Road, Lagos
520, Lekki,2500000,2,2,3,Lekki County Road, Lagos
521, Lekki,2200000,1,1,2,Idado, Lagos
522, Lekki,2200000,1,1,2,Idado, Lagos
523, Lekki,2200000,1,1,2,Idado, Lagos
524, Lekki,2300000,2,2,3,Ologolo, Lagos
525, Lekki,2300000,2,2,3,Ologolo, Lagos
526, Lekki,2300000,2,2,3,Ologolo, Lagos
527, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
528, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
529, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
530, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
531, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
532, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
533, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
534, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
535, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
536, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
537, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
538, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
