,Type,Location,Price,Bedroom,Bathrooms,Toilet
435,3 bedroom flat / apartment for rent,"Lekki Scheme 2, Abraham Adesanya Area, Ajiwe, Ajah, Lagos",2800000,3,1,4
436,3 bedroom flat / apartment for rent,"Lekki Scheme 2, Abraham Adesanya Area, Ajiwe, Ajah, Lagos",2800000,3,1,4
437,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
438,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
439,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
440,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
441,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
442,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
443,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
444,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
445,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
446,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
447,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
448,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
449,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
450,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
451,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
452,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
453,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
454,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
455,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
456,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
457,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
458,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
459,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
460,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
461,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
462,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
463,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
464,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
465,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
466,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
467,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
468,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
469,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
470,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
471,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
472,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
473,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
474,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
475,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
476,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
477,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
478,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
479,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
480,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
481,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
482,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
483,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
484,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
485,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
486,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
487,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
488,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
489,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
490,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
491,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
492,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
493,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
494,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
495,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
496,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
497,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
498,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
499,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
500,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
501,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
502,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
503,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
504,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
505,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
506,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
507,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
508,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
509,3 bedroom flat / apartment for rent,"Lekki Scheme 2, Abraham Adesanya Area, Ajiwe, Ajah, Lagos",2800000,3,1,4
510,3 bedroom flat / apartment for rent,"Lekki Scheme 2, Abraham Adesanya Area, Ajiwe, Ajah, Lagos",2800000,3,1,4
511,3 bedroom flat / apartment for rent,"Lekki Scheme 2, Abraham Adesanya Area, Ajiwe, Ajah, Lagos",2800000,3,1,4
512,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
513,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
514,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
515,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
516,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
517,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
518,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
519,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
520,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
521,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
522,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
523,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
524,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
525,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
526,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
527,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
528,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
529,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
530,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
531,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
532,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
533,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
534,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
535,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
536,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
537,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
538,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
539,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
540,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
541,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
542,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
543,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
544,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
545,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
546,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
547,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
548,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
549,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
550,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
551,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
552,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
553,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
554,Self contain (single rooms) for rent,"Mobil Road, Ilaje, Ajah, Lagos",600000,No Info,No Info,No Info
555,Self contain (single rooms) for rent,"Mobil Road, Ilaje, Ajah, Lagos",600000,No Info,No Info,No Info
556,Self contain (single rooms) for rent,"Mobil Road, Ilaje, Ajah, Lagos",600000,No Info,No Info,No Info
557,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
558,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
559,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
560,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
561,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
562,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
563,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
564,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
565,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
566,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
567,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
568,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
569,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
570,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
571,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
572,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
573,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
574,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
575,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
576,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
577,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
578,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
579,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
580,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
581,Self contain (single rooms) for rent,"Off General Paint, Olokonla, Ajah, Lagos",300000,No Info,No Info,No Info
582,Self contain (single rooms) for rent,"Off General Paint, Olokonla, Ajah, Lagos",300000,No Info,No Info,No Info
583,Self contain (single rooms) for rent,"Off General Paint, Olokonla, Ajah, Lagos",300000,No Info,No Info,No Info
584,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
585,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
586,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
587,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
588,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
589,2 bedroom flat / apartment for rent,"Moba, Off Mobil Road, Ilaje Ajah Lagos, Ilaje, Ajah, Lagos",900000,2,2,3
590,Self contain (single rooms) for rent,"Ado, Ajah, Lagos",450000,No Info,No Info,No Info
591,Self contain (single rooms) for rent,"Ado, Ajah, Lagos",450000,No Info,No Info,No Info
592,Self contain (single rooms) for rent,"Ado, Ajah, Lagos",450000,No Info,No Info,No Info
593,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
594,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
595,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
596,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
597,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
598,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
599,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
600,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
601,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
602,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
603,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
604,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
605,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
606,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
607,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
608,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
609,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
610,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
611,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
612,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
613,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
614,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
615,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
616,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
617,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
618,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
619,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
620,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
621,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
622,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
623,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
624,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
625,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
626,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
627,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
628,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
629,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
630,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
631,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
632,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
633,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
634,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
635,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
636,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
637,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
638,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
639,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
640,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
641,Self contain (single rooms) short let,"Olive Park Estate, Sangotedo, Ajah, Lagos",13000,No Info,No Info,No Info
642,Self contain (single rooms) short let,"Olive Park Estate, Sangotedo, Ajah, Lagos",13000,No Info,No Info,No Info
643,Self contain (single rooms) short let,"Olive Park Estate, Sangotedo, Ajah, Lagos",13000,No Info,No Info,No Info
644,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
645,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
646,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
647,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
648,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
649,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
650,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
651,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
652,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
653,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
654,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
655,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
656,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
657,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
658,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,No Info,No Info,No Info
659,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
660,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
661,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
662,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,No Info,No Info,No Info
663,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
664,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
665,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
666,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,No Info,No Info,No Info
667,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
668,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
669,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
670,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
671,Self contain (single rooms) for rent,"Idowu Estate, Oke Ira, Ajah, Lagos",300000,No Info,No Info,No Info
672,Self contain (single rooms) for rent,"Idowu Estate, Oke Ira, Ajah, Lagos",300000,No Info,No Info,No Info
673,Self contain (single rooms) for rent,"Idowu Estate, Oke Ira, Ajah, Lagos",300000,No Info,No Info,No Info
674,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
675,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
676,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
677,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
678,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
