,Type,Location,Price,Bedroom,Bathrooms,Toilet
148,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
149,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
150,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
151,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
152,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
153,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
154,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
155,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
156,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
157,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
158,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
159,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
160,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
161,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
162,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
163,2 bedroom flat / apartment short let,"Victoria Island Extension, Victoria Island (VI), Lagos",120000,2,2,3
164,2 bedroom flat / apartment short let,"Victoria Island Extension, Victoria Island (VI), Lagos",120000,2,2,3
165,2 bedroom flat / apartment short let,"Victoria Island Extension, Victoria Island (VI), Lagos",120000,2,2,3
166,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
167,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
168,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
169,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
170,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
171,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
172,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
173,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
174,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
175,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
176,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
177,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
178,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
179,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
180,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
181,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
182,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
183,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
184,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
185,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
186,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
187,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
188,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
189,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,No Info,No Info,No Info
190,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
191,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
192,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
193,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
194,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
195,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
196,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
197,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
198,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
199,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
200,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
201,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
202,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
203,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
204,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
205,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
206,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
207,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
208,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
209,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
210,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
211,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
212,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
213,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
214,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
215,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
216,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
217,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,No Info,No Info,No Info
218,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
219,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
220,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
221,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
222,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
223,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
224,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
225,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
226,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
227,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,1,2
228,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
229,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
230,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
231,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
232,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
233,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
234,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
235,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
236,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
237,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
238,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
239,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
240,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
241,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
242,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
243,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
244,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
245,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
246,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
247,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
248,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
249,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
250,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
251,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
252,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
253,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
254,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
