,Type,Location,Price,Bedroom,Bathrooms,Toilet
525,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
526,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
527,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
528,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
529,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
530,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
531,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
532,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
533,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
534,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
535,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
536,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
537,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
538,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
539,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
540,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
541,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
542,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
543,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
544,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
545,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
546,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
547,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
548,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
549,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
550,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
551,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
552,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
553,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
554,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
555,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
556,1 bedroom mini flat (room and parlour) for sale,"Omole Phase 2, Ikeja, Lagos",45000000,1,1,2
557,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
558,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
559,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
560,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
561,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
562,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
563,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
564,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
565,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
566,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
567,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
568,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
569,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
570,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
571,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
572,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
573,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
574,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
575,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
576,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
577,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
578,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
579,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
580,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
581,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
582,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
583,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
584,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
585,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
586,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
587,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
588,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
589,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
590,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
591,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
592,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
593,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
594,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
595,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
596,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
597,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
598,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
599,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
600,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
601,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
602,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
603,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
604,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
605,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
606,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
607,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
608,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
609,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
610,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
611,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
612,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
613,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
614,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
615,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
616,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
617,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
618,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
619,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
620,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
621,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
622,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
623,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
624,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
625,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
626,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
627,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
628,1 bedroom mini flat (room and parlour) short let,"Oremeta, Oregun, Ikeja, Lagos",45000,1,1,2
629,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
630,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
631,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
632,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
633,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
634,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
635,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
636,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
637,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
638,Self contain (single rooms) for rent,"Agidingbi, Ikeja, Lagos",1800000,No Info,No Info,No Info
639,Self contain (single rooms) for rent,"Agidingbi, Ikeja, Lagos",1800000,No Info,No Info,No Info
640,Self contain (single rooms) for rent,"Agidingbi, Ikeja, Lagos",1800000,No Info,No Info,No Info
641,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
642,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
643,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
644,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
645,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
646,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
647,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
648,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
649,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
650,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
651,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
652,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
653,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
654,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
655,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
656,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
657,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
658,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
659,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
660,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
661,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
662,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
663,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
664,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
665,1 bedroom mini flat (room and parlour) short let,"Ikeja GRA, Ikeja, Lagos",60000,1,1,1
666,1 bedroom mini flat (room and parlour) short let,"Ikeja GRA, Ikeja, Lagos",60000,1,1,1
667,1 bedroom mini flat (room and parlour) short let,"Ikeja GRA, Ikeja, Lagos",60000,1,1,1
668,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
669,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
670,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
671,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
672,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
673,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
674,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
675,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
676,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
677,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
678,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
679,2 bedroom flat / apartment short let,"Wemco Road, By Domino Pizza, Agidingbi, Ikeja, Lagos",50000,2,2,3
680,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
681,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
682,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
683,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
684,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
685,1 bedroom mini flat (room and parlour) for rent,"Bamishile Estate, Allen, Ikeja, Lagos",1500000,1,2,2
686,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
687,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
688,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
689,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
690,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
691,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
692,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
693,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
694,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
695,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
696,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
697,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
698,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
699,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
700,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
701,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
702,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
703,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
704,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
705,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
706,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
707,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
708,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
709,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
710,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
711,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
712,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
713,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
714,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
715,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
716,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
717,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
718,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
719,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
720,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
721,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
722,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
723,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
724,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
725,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
726,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
727,1 bedroom mini flat (room and parlour) for rent,"Alausa, Ikeja, Lagos",1200000,1,1,2
728,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
729,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
730,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
731,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
732,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
733,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
734,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
735,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
736,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
737,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
738,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
739,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
740,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
741,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
742,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
743,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
744,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
745,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
746,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
747,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
748,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
749,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
750,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
751,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
752,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
753,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
754,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
755,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
756,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
757,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
758,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
759,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
760,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
761,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
762,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
763,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
764,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
765,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
766,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
767,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
768,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
769,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
770,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
771,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
772,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
773,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
774,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
775,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
776,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
777,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
778,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
779,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
